idstatementnav,Fund_full_Name,Date,StatementOfNav,Investments,ListedSecurities,RegisteredEquities,IpoInvestment,GovernmentBonds,CorporateDebentures,OtherGovernmentSecurities,BankFixedDeposits,OtherInvestments,CurrentAssets,BankBalance,OtherCurrentAssets,CurrentLiabilities,NetAssetValueGross,FundManagementAndDepositoryFee1,FundSupervisorFee1,NetAssetValue,UnitsOutstanding,NavPerUnit,IncomeStatement,Income,RealisedIncome,UnrealisedIncome,Expenses,PreoperatingExpenses,NoticePublicationFee,AuditFee,FundManagementAndDepositaryFee2,FundSupervisorFee2,OtherExpenses,NetIncome,Ticker
1025,NIC Asia Select Fund 30,10/17/2021,0,236472.917,124065.117,2407.8,0,0,0,0,110000,0,1011222.549,991622.549,19600,4000.842,1243694.624,1795.691,105.629,1241793.304,125000,9.9343,0,5159.266,14367.019,-9207.753,6288.702,0,3.713,24.999,5453.761,320.809,485.42,-1129.436,NICSF
1026,NIC Asia Debt Fund,10/17/2021,0,346856.178,87138.258,2690.931,0,0,197026.989,0,60000,0,191505.609,180666.624,10838.985,4702.505,533659.282,770.515,45.324,532843.443,49977.926,10.6616,0,32680.045,2899.214,29780.831,2701.429,0,44.237,29.021,2332.54,137.208,158.423,29978.616,NADDF
1027,Sanima Equity Fund,10/17/2021,0,1932865.258,1705454.796,13538.462,0,0,83872,0,130000,0,372288.055,332968.399,39319.656,42595.297,2262558.016,11491.534,1013.959,2250052.523,130000,17.3081,0,-33611.251,119807.088,-153418.339,12800.101,0,44.823,28.25,11491.534,1013.959,221.535,-46411.352,SAEF
1028,Sanima Large Cap Fund,10/17/2021,0,567825.974,506031.876,9993.098,0,0,21801,0,30000,0,669881.388,654980.823,14900.565,5349.772,1232357.59,5616,330.353,1226411.237,120000,10.2201,0,14069.756,27565.048,-13495.292,6234.425,0,38.587,28.25,5616,330.353,221.235,7835.331,SLCF
1030,Sunrise First Mutual Fund,10/17/2021,0,1048762.438,745662.878,12310.56,0,180789,0,0,110000,0,198042.015,180024.884,18017.131,10350.285,1236454.168,0,0,1236454.168,86000,14.3774,0,65425.752,82673.927,-17248.175,6919.12,0,42.628,0,6326.002,375,175.49,58506.632,SFMF
1031,Sunrise BlueChip Fund,10/17/2021,0,974699.78,666525.183,17711.597,0,0,110463,0,180000,0,284286.718,271439.018,12847.7,5679.875,1253306.623,0,0,1253306.623,125000,10.0265,0,2328.147,16079.659,-13751.512,5915.507,0,29.222,0,5435.795,225,225.49,-3587.36,SBCF
1033,Nabil Balance Fund -2,10/17/2021,0,1406517.43,1192862.12,4543.154,0,0,209112.156,0,0,0,102142.006,80851.502,21290.504,7230.468,1501428.968,2167.816,159.398,1499101.754,112000,13.3848,0,-65216.853,166347.486,-231564.339,9233.203,0,22.883,28.56,8153.487,599.521,428.752,-74450.056,NBF2
1034,Prabhu Select Fund,10/17/2021,0,388731.443,238122.268,9359.175,0,0,16250,0,125000,0,936506.99,842234.459,94272.531,30088.879,1295149.554,5508.398,314.302,1289326.854,125000,10.3146,0,52911.507,70850.399,-17938.892,5939.981,0,107.56,0,5508.398,324.023,0,46971.526,PSF
1035,RBB Mutual Fund 1,10/17/2021,0,638473.927,433790.044,12183.883,0,5000,0,0,187500,0,581609.942,577847.902,3762.04,56.183,1220027.686,5022.512,384.074,1214621.1,125000,9.717,0,-24509.886,6436.151,-30946.037,10869.011,5084.137,0,0,5022.512,384.074,378.288,-35378.897,RMF1
1050,Kumari Equity Fund,11/16/2021,0,607775.9355,420831.8896,0,12457.0459,0,24487,0,150000,0,460487.5495,457781.1826,2706.3669,31.2796,1068232.205,1492.5984,131.6999,1066607.907,100000,10.6661,0,51924.7334,85985.6102,-34060.8768,6998.0458,0,42.2948,19.1419,6217.9651,548.644,170,44926.6876,KEF
1055,NIC Asia Growth Fund,11/16/2021,0,1201775.488,994334.485,20201.003,0,0,0,63740,123500,0,120950.262,111041.289,9908.973,888.362,1321837.388,1846.951,108.644,1319881.793,83520,15.8032,0,464794.484,30612.757,434181.727,9183.125,0,37.099,33.333,8444.989,496.764,170.94,455611.359,NICGF
1051,NIBL Samriddhi Fund 2,11/16/2021,0,1216548.452,760066.07,152925.382,0,83557,0,0,220000,0,307961.783,296558.287,11403.496,33414.272,1491095.963,2083.449,147.067,1488865.447,150000,9.9258,0,-905.861,59746.205,-60652.066,9504.1,0,143.601,38.729,8707.148,614.622,0,-10409.961,NIBSF2
1052,NMB Saral Bachat Fund E,11/16/2021,0,356568.8772,268822.0972,7746.78,0,0,0,0,80000,0,215977.7774,214793.8833,1183.8941,6580.5034,565966.1513,779.0842,45.8285,565141.2386,55000,10.2753,0,19765.2447,3108.6231,16656.6215,4623.9863,2795.1043,0,169.5,1446.2368,85.0728,128.0724,15141.2584,NMBSBFE
1053,Laxmi Unnati Kosh,11/16/2021,0,585314.1286,501211.6235,2467.5051,0,0,36635,0,45000,0,235409.271,232808.4369,2600.8341,1994.7671,818728.6325,1142.311,0,817586.3215,65262.36,12.5277,0,165189.7742,57346.5426,107843.2316,5170.1302,0,117.5401,42.0387,4928.2314,82.32,0,160019.644,LUK
1071,Mega Mutual Fund -1,11/16/2021,0,436677.387,301132.858,10544.529,0,0,0,0,125000,0,887168.19,884730.237,2437.953,57980.91,1265864.667,1768.742,104.044,1263991.881,125000,10.1119,0,25833.178,3373.492,22459.686,11841.297,5582.926,0,14.45,4094.341,240.844,1908.736,13991.881,MMF1
1069,Nabil Balanced Fund-3,11/16/2021,0,614648.353,428777.236,1371.117,0,0,0,0,184500,0,706269.82,703229.706,3040.114,64386.724,1256531.449,1755.701,0,1254775.748,125000,10.0382,0,14783.539,8974.909,5808.63,10007.789,4341.7,8.136,20.926,3200.464,0,2436.563,4775.75,NBF3
1068,RBB Mutual Fund 1,11/16/2021,0,711986.1927,505139.6952,14346.4975,0,5000,0,0,187500,0,521755.4156,519624.7761,2130.6394,144.8543,1233596.754,1724.9251,131.906,1231739.923,125000,9.8539,0,-5564.5959,9718.4515,-15283.0474,12695.4812,5084.1378,0,0,6711.1603,513.2064,386.9767,-18260.0772,RMF1
1067,Prabhu Select Fund,11/16/2021,0,513722.2885,323800.2945,8671.994,0,0,16250,0,165000,0,849320.1016,788062.8435,61257.2581,44735.3755,1318307.015,1842.018,108.354,1316356.643,125000,10.5309,0,81921.2645,90229.7929,-8308.5284,7919.9511,0,137.1574,0,7350.4163,432.3774,0,74001.3134,PSF
1066,Citizens Mutual Fund 2,11/16/2021,0,588422.012,484970.696,1352.441,0,0,102098.875,0,0,0,105763.931,91352.491,14411.44,5562.459,688623.484,962.148,27.625,687633.711,56000,12.2792,0,10130.059,59842.527,-49712.468,4819.415,0,43.739,28.792,4491.688,162.5,92.696,5310.644,CMF2
1065,Citizens Mutual Fund 1,11/16/2021,0,827008.522,625461.681,1752.701,0,0,199794.14,0,0,0,115598.051,76952.706,38645.345,23729.663,918876.91,1283.833,55.25,917537.827,82000,11.1895,0,-3135.755,66862.129,-69997.884,6574.763,0,48.821,40.767,6079.193,325,80.982,-9710.518,CMF1
1064,Sanima Large Cap Fund,11/16/2021,0,584903.477,526928.953,6173.524,0,0,21801,0,30000,0,671579.135,669009.757,2569.378,7246.141,1249236.471,1745.508,102.677,1247388.286,120000,10.3949,0,36913.767,34168.413,2745.354,8101.389,0,47.808,37.667,7361.509,433.03,221.375,28812.378,SLCF
1056,NIC Asia Balanced Fund,11/16/2021,0,1032465.319,764555.949,10692.37,0,154217,0,0,103000,0,70988.466,56195.07,14793.396,227.9,1103225.885,1541.494,90.676,1101593.715,75500,14.5906,0,340172.179,21169.726,319002.453,7708.817,0,42.167,33.333,7047.496,414.559,171.262,332463.362,NICBF
1057,NIC Asia Debt Fund,11/16/2021,0,353982.1539,95188.5772,1622.364,0,0,197171.2127,0,60000,0,191121.3417,183480.0203,7641.3213,2833.818,542269.6776,757.6919,44.5701,541467.4156,50003.13,10.8287,0,41692.5681,5222.7666,36469.8015,3743.3009,0,52.916,38.2838,3132.2009,184.2471,335.6532,37949.2671,NADDF
1058,NIC Asia Select Fund 30,11/16/2021,0,255260.763,143093.99,2166.773,0,0,0,0,110000,0,1006635.925,1004152.808,2483.117,136.466,1261760.222,1763.008,103.706,1259893.508,125000,10.0791,0,25136.596,22001.135,3135.461,8165.8323,0,12.12,33.3333,7210.658,424.156,485.565,16970.7637,NICSF
1063,Sanima Equity Fund,11/16/2021,0,1904338.709,1670934.706,19532.003,0,0,83872,0,130000,0,398203.614,351878.431,46325.183,60.295,2302482.028,3217.167,283.868,2298980.993,130000,17.6845,0,18839.319,173381.282,-154541.963,16322.202,0,56.213,37.667,14708.7,1297.827,221.795,2517.117,SAEF
1062,Nabil Balance Fund -2,11/16/2021,0,1471809.181,1259887.981,3682.004,0,0,208239.196,0,0,0,95966.234,82738.699,13227.535,13255.494,1554519.921,2172.069,159.711,1552188.141,112000,13.8588,0,-9993.75,171423.165,-181416.915,11369.92,0,51.766,38.495,10360.542,419.711,499.406,-21363.67,NBF2
1060,Sunrise BlueChip Fund,11/16/2021,0,1002675.598,703195.903,9016.695,0,0,110463,0,180000,0,275610.397,265236.881,10373.516,3431.993,1274854.002,1781.303,75,1272997.699,125000,10.184,0,23888.617,21041.676,2846.941,7784.901,0,42.239,0,7217.097,300,225.565,16103.716,SBCF
1059,Sunrise First Mutual Fund,11/16/2021,0,1087055.087,757163.098,9102.989,0,180789,0,0,140000,0,178324.718,167818.74,10505.978,1849.723,1263530.082,1765.481,125,1261639.601,86000,14.6702,0,92514.21,101045.447,-8531.237,8822.145,0,55.103,0,8091.482,500,175.56,83692.065,SFMF
1049,NMB 50,11/16/2021,0,1687484.649,1307258.08,29019.9181,0,163706.6516,0,0,187500,0,335405.5142,296023.4501,39382.0641,538.9944,2022351.169,2795.6825,164.4519,2019391.035,125000,16.1551,0,37407.7256,238209.5559,-200801.8302,13540.6761,0,0,169.5,12367.1198,727.4776,276.5787,23867.0495,NMB50
1047,NIBL Sahabhagita Fund,11/16/2021,0,404249.585,237579.723,50672.862,0,39497,0,0,76500,0,78529.839,73474.179,5055.66,3310.566,479468.858,571.422,47.29,478850.146,38848.545,12.3261,0,-3997.711,28024.154,-32021.865,2687.561,0,132.724,38.389,2324.108,192.34,0,-6685.272,NIBLSF
1041,Siddhartha Investment Growth Scheme-2,11/16/2021,0,1684238.172,1466595.769,18650.4026,0,18992,0,0,180000,0,60043.4487,58156.4579,1886.9908,51.7476,1744229.873,2437.1431,89.8767,1741702.853,120000,14.5142,0,80042.7341,169839.257,-89796.5229,11920.2903,0,97.8275,28.7132,10921.0259,370.0679,502.6557,68122.4438,SIGS2
1042,Siddhartha Equity Fund,11/16/2021,0,2063883.307,1797842.698,23048.6093,0,62992,0,0,180000,0,63083.3977,59292.2883,3791.1094,53.0393,2126913.665,2971.852,109.5956,2123832.218,150000,14.1589,0,76440.9937,213326.1203,-136885.1266,14479.4401,0,92.305,28.7132,13328.466,451.6362,578.3197,61961.5537,SEF
1043,Siddhartha Systematic Investment Scheme,11/16/2021,0,115071.2388,83613.0296,1458.2091,0,0,0,0,30000,0,89356.0923,88971.6953,384.397,117.8303,204309.5007,285.4735,10.5277,204013.4995,20298.8982,10.0505,0,3960.4289,741.438,3218.9909,2915.0237,961.8531,163.824,27.7795,1084.2643,37.2822,640.0206,1045.4052,SSIS
1090,NIBL Samriddhi Fund 2,12/15/2021,0,1121626.67,661617.06,152166.61,0,87843,0,0,220000,0,256144.521,246002.755,10141.766,2555.94,1375215.251,3937.919,277.971,1370999.361,150000,9.14,0,-116741.598,68924.206,-185665.804,11534.449,0,179.598,47.707,10561.618,745.526,0,-128276.047,NIBSF2
1089,NIC Asia Debt Fund,12/15/2021,0,338907.6464,80454.523,1253.998,0,0,197199.1254,0,60000,0,194237.3123,186865.923,7371.3893,4550.4528,528594.5059,713.9646,41.9979,527838.5433,49994.396,10.558,0,29306.158,7233.0783,22073.0797,4572.2806,0,64.916,47.2372,3846.1656,226.245,387.7168,24733.8774,NADDF
1088,NIC Asia Balanced Fund,12/15/2021,0,885593.06,612980.84,15395.22,0,154217,0,0,103000,0,100822.871,92773.784,8049.087,1881.496,984534.435,1329.796,78.223,983126.416,75500,13.0215,0,223159.276,32383.3,190775.976,9163.208,0,55.59,41.667,8377.292,492.782,195.877,213996.068,NICBF
1087,NIC Asia Growth Fund,12/15/2021,0,1014531.861,799118.557,28173.304,0,0,0,63740,123500,0,157501.143,151693.342,5807.801,2824.349,1169208.655,1579.232,92.896,1167536.527,83520,13.9791,0,314126.675,45612.547,268514.128,10901.945,0,50.522,41.667,10024.221,589.66,195.875,303224.73,NICGF
1086,Sanima Large Cap Fund,12/15/2021,0,582663.481,519120.799,11741.682,0,0,21801,0,30000,0,581958.647,577176.858,4781.789,6074.206,1158547.922,3310.342,194.726,1155042.854,120000,9.6254,0,-53755.505,39689.021,-93444.526,9777.545,0,57.571,47.083,8926.342,525.079,221.47,-63533.05,SLCF
1085,Sanima Equity Fund,12/15/2021,0,1630801.681,1375697.067,41232.614,0,0,83872,0,130000,0,418214.119,392153.147,26060.972,58.473,2048957.327,5984.662,528.058,2042444.607,130000,15.7111,0,-234664.355,190868.092,-425532.447,19354.914,0,67.603,47.083,17476.196,1542.017,222.015,-254019.269,SAEF
1084,NIBL Sahabhagita Fund,12/15/2021,0,404249.585,237579.723,50672.862,0,39497,0,0,76500,0,78529.839,73474.179,5055.66,3310.566,479468.858,571.422,47.29,478850.146,38848.545,12.3261,0,-3997.711,28024.154,-32021.865,2687.561,0,132.724,38.389,2324.108,192.34,0,-6685.272,NIBLSF
1081,Siddhartha Systematic Investment Scheme,12/15/2021,0,113698.5502,79758.652,1796.8982,0,0,2143,0,30000,0,77265.1813,76832.5026,432.6787,410.8778,190552.8537,542.4506,21.6624,189988.7407,20311.0037,9.354,0,-9873.5614,3065.8721,-12939.4335,3225.0028,961.8531,198.8641,34.6066,1341.2414,48.4169,640.0206,-13098.5642,SSIS
1080,NMB Saral Bachat Fund E,12/15/2021,0,383207.419,294323.702,8883.717,0,0,0,0,80000,0,144646.3885,142254.5546,2391.8339,265.8566,527587.9509,1512.3597,88.9624,525986.6288,55000,9.5634,0,-18604.7358,3854.138,-22458.8738,5408.6354,2795.1043,0,169.5,2179.5123,128.2066,136.3122,-24013.3712,NMBSBFE
1079,RBB Mutual Fund 1,12/15/2021,0,626089.2181,417175.1921,16414.026,0,5000,0,0,187500,0,535769.5154,530406.3655,5363.1499,526.7386,1161331.995,3291.0107,251.6655,1157789.319,125000,9.2623,0,-77820.059,20891.1579,-98711.2169,16208.402,5084.1378,0,0,9965.8938,762.0978,396.2727,-94028.461,RMF1
1078,Kumari Equity Fund,12/15/2021,0,554101.1954,359741.6425,0,19872.5529,0,24487,0,150000,0,473891.862,469671.3526,4220.5094,35.7563,1027957.301,2878.8509,254.0163,1024824.434,100000,10.2482,0,11664.8478,96323.5228,-84658.675,8521.6334,0,52.8368,23.6186,7604.2176,670.9604,170,3143.2144,KEF
1077,Siddhartha Equity Fund,12/15/2021,0,1798322.425,1511180.404,44150.0209,0,62992,0,0,180000,0,58091.6261,54045.5378,4046.0883,47.9316,1856366.119,5475.0557,218.9998,1850672.064,150000,12.3378,0,-194089.4381,224686.7432,-418776.1813,17109.1621,0,102.7041,35.4284,15831.6697,561.0403,578.3197,-211198.6003,SEF
1076,Siddhartha Investment Growth Scheme-2,12/15/2021,0,1464586.948,1235463.296,30131.6522,0,18992,0,0,180000,0,51806.2173,49729.7416,2076.4757,47.7934,1516345.372,4481.8347,179.2413,1511684.296,120000,12.5974,0,-147822.8313,178389.651,-326212.4823,14073.2818,0,110.0476,35.4284,12965.7176,459.4325,502.6557,-161896.113,SIGS2
1075,NMB 50,12/15/2021,0,1490621.009,1088222.918,51949.6765,0,162948.4139,0,0,187500,0,357467.7479,352437.3758,5030.3721,16226.8046,1831861.952,5367.9823,315.7637,1826178.206,125000,14.6094,0,-153069.8803,263576.3952,-416646.2755,16275.8988,0,0,169.5,14939.4195,878.7894,288.1899,-169345.7791,NMB50
1072,Laxmi Unnati Kosh,12/15/2021,0,557378.1592,433767.3071,1975.8521,0,0,36635,0,85000,0,191225.6377,182817.8342,8407.8035,1860.7436,746743.0532,1007.2541,0,745735.7991,65262.36,11.4267,0,94380.9937,62238.0497,32142.944,6211.8548,0,141.8517,51.7917,5935.8914,82.32,0,88169.1389,LUK
1101,Mega Mutual Fund -1,12/15/2021,0,688639.42,553718.757,9920.663,0,0,0,0,125000,0,506131.642,501928.899,4202.743,14185.492,1180585.57,1594.599,93.8,1178897.171,125000,9.4312,0,-57567.154,3876.344,-61443.498,13535.676,5582.726,0,20.437,5688.863,334.639,1909.011,-71102.83,MMF1
1100,Prabhu Select Fund,12/15/2021,0,575505.5131,387640.4061,6615.107,0,0,16250,0,165000,0,717463.7027,692445.9166,25017.7861,15440.4709,1277528.745,3564.9225,209.7013,1273754.121,125000,10.19,0,41158.0666,102000.0053,-60841.9387,9759.2747,0,152.2292,0,9073.3207,533.7248,0,31398.7919,PSF
1098,Sunrise BlueChip Fund,12/15/2021,0,910961.41,603264.32,17234.09,0,0,110463,0,180000,0,264897.878,256778.65,8119.228,15.901,1175843.387,3366.989,150,1172326.398,125000,9.3786,0,-75110.526,27838.308,-102948.834,9457.059,0,53.629,0,8802.785,375,225.645,-84567.585,SBCF
1097,Sunrise First Mutual Fund,12/15/2021,0,950771.66,621732.944,18249.716,0,180789,0,0,130000,0,211969.464,202123.446,9846.018,26.422,1162714.702,3333.388,250,1159131.314,86000,13.4783,0,-8287.942,113979.169,-122267.111,10528.281,0,68.121,0,9659.39,625,175.77,-18816.223,SFMF
1096,Nabil Balanced Fund-3,12/15/2021,0,801821.093,590562.739,1044.354,0,0,25714,0,184500,0,355264.605,349974.271,5290.334,1998.869,1155086.829,1560.158,114.718,1153411.953,125000,9.2273,0,-84884.718,12915.515,-97800.233,11703.328,4341.7,16.781,31.96,4760.622,114.718,2437.547,-96588.046,NBF3
1095,NIC Asia Select Fund 30,12/15/2021,0,228025.549,114827.005,3198.544,0,0,0,0,110000,0,1012228.988,1010557.918,1671.07,2011.363,1238243.174,1671.993,98.353,1236472.828,125000,9.8918,0,3519.442,27131.241,-23611.799,9969.3566,0,12.12,41.6666,8882.651,522.509,510.41,-6449.9146,NICSF
1094,Citizens Mutual Fund 2,12/15/2021,0,504720.361,402922.572,670.339,0,0,101127.45,0,0,0,122015.04,110428.681,11586.359,3224.751,623510.65,1661.48,55.25,621793.92,56000,11.1035,0,-54940.228,72481.186,-127421.414,5588.919,0,53.017,47.367,5191.02,195,102.515,-60529.147,CMF2
1093,Citizens Mutual Fund 1,12/15/2021,0,739386.512,537642.416,975.941,0,0,200768.155,0,0,0,114705.076,84947.111,29757.965,21770.795,832320.793,2406.153,110.5,829804.14,82000,10.1196,0,-89631.381,74135.175,-163766.556,7812.823,0,59.425,59.209,7201.513,390,102.676,-97444.204,CMF1
1092,Nabil Balance Fund -2,12/15/2021,0,1250741.291,1041279.572,3193.444,0,0,206268.275,0,0,0,111724.343,86356.259,25368.084,2782.964,1359682.67,1836.503,135.037,1357711.13,112000,12.1224,0,-202414.973,202841.502,-405256.475,13425.706,0,62.953,47.497,12197.046,554.748,563.462,-215840.679,NBF2
1104,NMB 50,1/14/2022,0,1755204.238,1262672.691,132189.6196,0,172841.9276,0,0,187500,0,316644.3906,292280.0772,24364.3133,334.8505,2071513.778,8096.4036,476.259,2062941.116,125000,16.5035,0,86593.5909,299465.5685,-212871.9777,19176.4617,0,0,169.5,17667.8409,1039.2848,299.836,67417.1292,NMB50
1105,NMB Saral Bachat Fund E,1/14/2022,0,441301.1287,326063.7227,35237.406,0,0,0,0,80000,0,146731.1054,144101.3528,2629.7526,266.568,587765.6661,2280.9193,134.1717,585350.575,55097.5954,10.6239,0,40594.2832,4489.2583,36105.0249,6234.9392,2795.1043,0,169.5,2948.0719,173.416,148.847,34359.344,NMBSBFE
1106,Siddhartha Investment Growth Scheme-2,1/14/2022,0,1704981.118,1484337.22,121651.8981,0,18992,0,0,80000,0,88568.025,69225.9222,19342.1028,7186.9241,1786362.219,0,0,1786362.219,120000,14.8864,0,33844.3012,184511.8862,-150667.585,16563.9946,0,122.8666,42.3752,15353.5648,542.5323,502.6557,17280.3066,SIGS2
1107,Siddhartha Equity Fund,1/14/2022,0,2040732.729,1796328.672,151412.0571,0,62992,0,0,30000,0,143092.7837,120297.8167,22794.9669,8770.5259,2175054.987,0,0,2175054.987,150000,14.5004,0,43188.0687,233780.9145,-190592.8457,20148.6939,0,113.8337,42.3751,18751.5375,662.628,578.3197,23039.3748,SEF
1108,Siddhartha Systematic Investment Scheme,1/14/2022,0,180702.6472,147915.6711,643.9761,0,0,2143,0,30000,0,32785.7984,32703.1361,82.6623,929.5217,212558.9239,0,0,212558.9239,20428.5684,10.405,0,11869.5103,3847.5249,8021.9854,3530.6699,961.8531,217.954,41.6692,1610.6926,58.4804,640.0206,8338.8403,SSIS
1110,NIC Asia Growth Fund,1/14/2022,0,1175114.808,896652.617,91222.191,0,0,0,63740,123500,0,159187.182,150690.401,8496.781,4559.598,1329742.392,1857.996,109.294,1327775.102,83520,15.8977,0,476332.451,53905.879,422426.572,12869.232,0,63.945,50,11861.591,697.741,195.955,463463.219,NICGF
1111,NIC Asia Balanced Fund,1/14/2022,0,1040165.325,673901.596,75026.729,0,158237,0,0,133000,0,66964.605,53948.655,13015.95,3284.603,1103845.327,1542.359,90.727,1102212.241,75500,14.5988,0,343886.62,41741.217,302145.403,10804.727,0,55.59,50,9919.651,583.509,195.977,333081.893,NICBF
1112,NIBL Samriddhi Fund 2,1/14/2022,0,1330079.243,861561.002,150175.241,0,98343,0,0,220000,0,260482.074,248799.274,11682.8,46349.982,1544211.335,6010.638,424.28,1537776.417,150000,10.2518,0,52301.505,74182.119,-21880.614,13800.497,0,217.329,56.995,12634.337,891.836,0,38501.008,NIBSF2
1113,Laxmi Unnati Kosh,1/14/2022,0,616843.0496,495027.8025,180.2471,0,0,36635,0,85000,0,217949.2554,214236.408,3712.8474,165.785,834626.52,3281.0884,0,831345.4316,65262.36,12.7385,0,181156.5305,73725.4368,107431.0937,7377.8411,0,166.6313,61.881,7067.0088,82.32,0,173778.6894,LUK
1116,NIC Asia Select Fund 30,1/14/2022,0,377404.976,262655.1,4749.876,0,0,0,0,110000,0,908310.807,907833.849,476.958,3798.561,1281917.222,1791.172,105.363,1280020.687,125000,10.2402,0,48989.004,34674.318,14314.686,11891.059,0,28.934,50,10673.823,627.872,510.43,37097.945,NICSF
1129,Mega Mutual Fund -1,1/14/2022,0,779340.393,613347.11,40993.283,0,0,0,0,125000,0,523521.876,509162.515,14359.361,3666.212,1299196.057,1815.315,106.783,1297273.959,125000,10.3782,0,62758.79,12612.187,50146.603,15484.832,5582.726,20.611,26.63,7504.177,441.422,1909.266,47273.958,MMF1
1117,RBB Mutual Fund 1,1/14/2022,0,742954.5172,478386.4578,42068.0594,0,35000,0,0,187500,0,513891.015,506266.0217,7624.9933,197.9429,1256647.589,4901.8453,380.5553,1251365.189,125000,10.0109,0,17633.2537,30068.5252,-12435.2715,16268.0651,5084.1378,0,0,9962.7279,761.8557,459.3437,1365.1886,RMF1
1128,Prabhu Select Fund,1/14/2022,0,740591.4509,545015.2543,14326.1966,0,0,16250,0,165000,0,617919.2999,616740.4802,1178.8197,579.2931,1357931.458,5278.7722,315.3932,1352337.292,125000,10.8187,0,121834.3948,115193.4455,6640.9493,11852.4317,0,167.3522,0,11035.9084,649.1711,0,109981.9631,PSF
1127,Sunrise BlueChip Fund,1/14/2022,0,1013605.771,646566.943,66575.828,0,0,120463,0,180000,0,292328.678,257083.996,35244.682,7162.296,1298772.153,0,0,1298772.153,125000,10.3902,0,53348.397,42056.41,11291.987,11470.228,0,65.02,0,10704.653,450,250.555,41878.169,SBCF
1126,Sunrise First Mutual Fund,1/14/2022,0,1054530.622,620670.018,73071.604,0,180789,0,0,180000,0,230540.764,175650.499,54890.265,5611.653,1279459.733,0,0,1279459.733,86000,14.8774,0,114076.173,152607.007,-38530.834,12563.976,0,81.138,0,11532.153,750,200.685,101512.197,SFMF
1125,Nabil Balanced Fund-3,1/14/2022,0,943180.353,731172.785,66.568,0,0,27441,0,184500,0,368811.694,363912.17,4899.524,24788.412,1287203.635,1857.497,185.282,1285160.856,125000,10.2813,0,48929.371,19899.245,29030.126,13768.527,4341.7,26.443,43.374,6618.12,300,2438.89,35160.844,NBF3
1124,Citizens Mutual Fund 2,1/14/2022,0,619004.829,496332.433,114.896,0,0,82557.5,0,40000,0,92195.726,86957.23,5238.496,4715.502,706485.053,2787.373,82.875,703614.805,56000,12.5646,0,28109.979,92228.105,-64118.126,6818.241,0,62.295,56.5,6359.36,227.5,112.586,21291.738,CMF2
1123,Citizens Mutual Fund 1,1/14/2022,0,880949.537,675655.302,137.298,0,0,175156.937,0,30000,0,76614.926,58821.627,17793.299,8233.461,949331.002,3717.641,165.75,945447.611,82000,11.5298,0,27477.497,83429.717,-55952.22,9278.231,0,70.029,70.5,8569.615,455,113.087,18199.266,CMF1
1122,Sanima Large Cap Fund,1/14/2022,0,691663.994,594554.503,45308.491,0,0,21801,0,30000,0,596281.278,588336.664,7944.614,188.779,1287756.493,4963.909,251.957,1282540.627,120000,10.6878,0,75595.362,48986.925,26608.437,11630.638,0,67.334,56.5,10657.804,626.93,222.07,63964.724,SLCF
1121,Sanima Equity Fund,1/14/2022,0,1883947.162,1488342.059,181733.103,0,0,83872,0,130000,0,462196.433,435324.722,26871.711,4605.775,2341537.82,9499.317,558.783,2331479.72,130000,17.9345,0,57937.141,223280.035,-165342.894,22765.79,0,78.993,56.5,20591.215,1816.872,222.21,35171.351,SAEF
1120,Nabil Balance Fund -2,1/14/2022,0,1430899.849,1216682.745,2570.477,0,0,211646.627,0,0,0,165326.82,127442.015,37884.805,15750.43,1580476.239,2228.622,19.664,1578227.953,112000,14.0913,0,20438.855,226778.371,-206339.516,15762.711,0,74.14,57.351,14440.08,560,631.14,4676.144,NBF2
1115,NIC Asia Debt Fund,1/14/2022,0,379176.216,102381.3535,3542.0017,0,0,213252.8608,0,60000,0,176066.7333,160701.2764,15365.4569,6125.6955,549117.2537,767.2597,45.1329,548304.8611,49937.66,10.9798,0,51246.5049,17183.6186,34062.8863,5438.1079,0,73.594,56.4994,4613.4253,271.378,423.2112,45808.397,NADDF
1118,NIBL Sahabhagita Fund,1/14/2022,0,440344.469,279161.661,50042.808,0,44140,0,0,67000,0,84114.014,74689.659,9424.355,15373.509,509084.974,1657.951,137.21,507289.813,40202.51,12.6184,0,9871.286,31835.348,-21964.062,3945.937,0,196.384,56.655,3410.638,282.26,0,5925.349,NIBLSF
1102,Kumari Equity Fund,1/14/2022,0,725215.3541,487971.1668,0,13469.1873,0,73775,0,150000,0,382552.6432,373293.6521,9258.9911,4788.0225,1102979.975,0,0,1102979.975,100000,11.0298,0,91453.3166,100607.8681,-9154.5515,10154.5614,0,66.3658,28.2497,9088.0583,801.8875,170,81298.7552,KEF
1142,Citizens Mutual Fund 2,2/12/2022,0,604064.461,472682.774,633.887,0,0,80747.8,0,50000,0,69362.151,64886.196,4475.955,2143.892,671282.72,875.429,27.625,670379.666,56000,11.9711,0,-4192.898,102397.97,-106590.868,7750.504,0,71.573,63.621,7234.789,260,120.521,-11943.402,CMF2
1141,Citizens Mutual Fund 1,2/12/2022,0,841262.49,642048.509,921.053,0,0,168292.928,0,30000,0,65005.364,51335.593,13669.771,8197.604,898070.25,1212.935,55.25,896802.065,82000,10.9366,0,-19858.326,96906.459,-116764.785,10587.953,0,80.633,81.723,9782.55,520,123.047,-30446.279,CMF1
